gamma_r,gamma_im,W
3.857777777777778,-4,-4.548040726420592e-05
3.875555555555556,-4,-4.322049938634453e-05
3.893333333333334,-4,-4.029324518356839e-05
3.911111111111112,-4,-3.677243707139629e-05
3.928888888888889,-4,-3.274005472968158e-05
3.946666666666665,-4,-2.828466506215103e-05
3.964444444444444,-4,-2.349973435331337e-05
3.982222222222222,-4,-1.848188501792791e-05
4,-4,-1.332912970851776e-05
-4,-3.982222222222222,-1.810435830785137e-05
-3.982222222222222,-3.982222222222222,-1.902956633911854e-05
-3.964444444444444,-3.982222222222222,-1.974449004578037e-05
-3.946666666666665,-3.982222222222222,-2.02190070207913e-05
-3.928888888888889,-3.982222222222222,-2.042403037495785e-05
-3.911111111111112,-3.982222222222222,-2.033202206325305e-05
-3.893333333333334,-3.982222222222222,-1.991751482037372e-05
-3.875555555555556,-3.982222222222222,-1.915763358316098e-05
-3.857777777777778,-3.982222222222222,-1.803260670046636e-05
-3.84,-3.982222222222222,-1.652625685095817e-05
-3.822222222222222,-3.982222222222222,-1.462646142606334e-05
-3.804444444444444,-3.982222222222222,-1.232557220320084e-05
-3.786666666666667,-3.982222222222222,-9.620784442118077e-06
-3.768888888888889,-3.982222222222222,-6.514446086576452e-06
-3.751111111111111,-3.982222222222222,-3.014298540356482e-06
-3.733333333333333,-3.982222222222222,8.663585005613244e-07
-3.715555555555556,-3.982222222222222,5.108584456245958e-06
-3.697777777777778,-3.982222222222222,9.68780240146345e-06
-3.68,-3.982222222222222,1.457389406194706e-05
-3.662222222222222,-3.982222222222222,1.973138691044708e-05
-3.644444444444445,-3.982222222222222,2.511973323488811e-05
-3.626666666666667,-3.982222222222222,3.069367923690563e-05
-3.608888888888889,-3.982222222222222,3.640372040295757e-05
-3.591111111111111,-3.982222222222222,4.219663761511685e-05
-3.573333333333333,-3.982222222222222,4.801610677692395e-05
-3.555555555555556,-3.982222222222222,5.380337316215859e-05
-3.537777777777777,-3.982222222222222,5.949798028913989e-05
-3.52,-3.982222222222222,6.5038541914472e-05
-3.502222222222223,-3.982222222222222,7.03635447577145e-05
-3.484444444444445,-3.982222222222222,7.541216883641408e-05
-3.466666666666667,-3.982222222222222,8.012511182740637e-05
-3.448888888888889,-3.982222222222222,8.444540368684449e-05
-3.431111111111111,-3.982222222222222,8.831919786268775e-05
-3.413333333333333,-3.982222222222222,9.169652581720878e-05
-3.395555555555555,-3.982222222222222,9.453200223428072e-05
-3.377777777777778,-3.982222222222222,9.678546920114522e-05
-3.36,-3.982222222222222,9.842256880514886e-05
-3.342222222222222,-3.982222222222222,9.941523494516614e-05
-3.324444444444445,-3.982222222222222,9.97420966928847e-05
-3.306666666666666,-3.982222222222222,9.938878721459366e-05
-3.288888888888889,-3.982222222222222,9.83481540403902e-05
-3.271111111111111,-3.982222222222222,9.662036830360774e-05
-3.253333333333333,-3.982222222222222,9.42129324266166e-05
-3.235555555555555,-3.982222222222222,9.114058755797688e-05
-3.217777777777778,-3.982222222222222,8.742512382943612e-05
-3.2,-3.982222222222222,8.309509816084911e-05
-3.182222222222222,-3.982222222222222,7.818546586139125e-05
-3.164444444444444,-3.982222222222222,7.273713362496133e-05
-3.146666666666667,-3.982222222222222,6.679644266983696e-05
-3.128888888888889,-3.982222222222222,6.041459170616672e-05
-3.111111111111111,-3.982222222222222,5.364701011431678e-05
-3.093333333333334,-3.982222222222222,4.655269217318934e-05
-3.075555555555556,-3.982222222222222,3.919350338745171e-05
-3.057777777777778,-3.982222222222222,3.163346992949326e-05
-3.04,-3.982222222222222,2.393806194536864e-05
-3.022222222222222,-3.982222222222222,1.617348098931416e-05
-3.004444444444444,-3.982222222222222,8.40596116924476e-06
-2.986666666666666,-3.982222222222222,7.010927313285034e-07
-2.968888888888889,-3.982222222222222,-6.876824185311595e-06
-2.951111111111111,-3.982222222222222,-1.426538900006451e-05
-2.933333333333334,-3.982222222222222,-2.140466790753174e-05
-2.915555555555556,-3.982222222222222,-2.823771464079748e-05
-2.897777777777778,-3.982222222222222,-3.471104178791632e-05
-2.88,-3.982222222222222,-4.077504086120373e-05
-2.862222222222222,-3.982222222222222,-4.638435044550273e-05
-2.844444444444445,-3.982222222222222,-5.149817278081322e-05
-2.826666666666666,-3.982222222222222,-5.608054003890248e-05
-2.808888888888889,-3.982222222222222,-6.010053230963051e-05
-2.791111111111112,-3.982222222222222,-6.353244990265892e-05
-2.773333333333333,-3.982222222222222,-6.635594298146197e-05
-2.755555555555556,-3.982222222222222,-6.855610177277502e-05
-2.737777777777778,-3.982222222222222,-7.012351063557392e-05
-2.72,-3.982222222222222,-7.105426913566528e-05
-2.702222222222222,-3.982222222222222,-7.134998296732438e-05
-2.684444444444445,-3.982222222222222,-7.101772711059008e-05
-2.666666666666667,-3.982222222222222,-7.006998303559362e-05
-2.648888888888889,-3.982222222222222,-6.852455109235163e-05
-2.631111111111111,-3.982222222222222,-6.640443848841796e-05
-2.613333333333333,-3.982222222222222,-6.373772249344504e-05
-2.595555555555555,-3.982222222222222,-6.055738775671411e-05
-2.577777777777777,-3.982222222222222,-5.690113591965855e-05
-2.56,-3.982222222222222,-5.281116508838002e-05
-2.542222222222222,-3.982222222222222,-4.833391623766338e-05
-2.524444444444445,-3.982222222222222,-4.351978328141864e-05
-2.506666666666667,-3.982222222222222,-3.84227833941545e-05
-2.488888888888889,-3.982222222222222,-3.310018422790227e-05
-2.471111111111111,-3.982222222222222,-2.761208495643851e-05
-2.453333333333333,-3.982222222222222,-2.202094860391879e-05
-2.435555555555556,-3.982222222222222,-1.639108388023597e-05
-2.417777777777777,-3.982222222222222,-1.078807574419309e-05
-2.4,-3.982222222222222,-5.278165132724501e-06
-2.382222222222222,-3.982222222222222,7.242029408063725e-08
-2.364444444444445,-3.982222222222222,5.198180968991893e-06
-2.346666666666667,-3.982222222222222,1.003510067674539e-05
-2.328888888888889,-3.982222222222222,1.452143536966819e-05
-2.311111111111111,-3.982222222222222,1.859852686437809e-05
-2.293333333333333,-3.982222222222222,2.221163099317373e-05
-2.275555555555556,-3.982222222222222,2.531074813193053e-05
-2.257777777777778,-3.982222222222222,2.785144253605053e-05
-2.24,-3.982222222222222,2.97956356490176e-05
-2.222222222222222,-3.982222222222222,3.111235756326775e-05
-2.204444444444444,-3.982222222222222,3.177844016457021e-05
-2.186666666666667,-3.982222222222222,3.177913522613901e-05
-2.168888888888889,-3.982222222222222,3.110864087570678e-05
-2.151111111111112,-3.982222222222222,2.977052046568433e-05
-2.133333333333333,-3.982222222222222,2.777799894894659e-05
-2.115555555555556,-3.982222222222222,2.515412340313442e-05
-2.097777777777778,-3.982222222222222,2.193177634261918e-05
-2.08,-3.982222222222222,1.815353288273658e-05
-2.062222222222222,-3.982222222222222,1.387135563400244e-05
-2.044444444444444,-3.982222222222222,9.146124348808155e-06
-2.026666666666666,-3.982222222222222,4.047000750179102e-06
-2.008888888888889,-3.982222222222222,-1.349367439840841e-06
-1.991111111111111,-3.982222222222222,-6.959795577342445e-06
-1.973333333333333,-3.982222222222222,-1.269565291713273e-05
-1.955555555555556,-3.982222222222222,-1.846408026168528e-05
-1.937777777777778,-3.982222222222222,-2.416931619120604e-05
-1.92,-3.982222222222222,-2.971411062088622e-05
-1.902222222222222,-3.982222222222222,-3.500120185056741e-05
