beta_e_phys,gamma_exch_phys,gamma_drain_phys,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,surface_name,surface_t,surface_weight,surface_capture_fraction,Li7_surface_over_H,Be7_surface_over_H,Li_total_surface_over_H,chi_D,chi_Y,chi_Li_total_surface,passes_D,passes_Y,passes_Li_total_surface,passes_all,chi_sum
0.99,1.13,0.72,2.5271263500000003e-05,0.24359,1.2532033261802574e-10,0.0,1.2532033261802574e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2532033261802574e-10,0.0,1.2532033261802574e-10,0.004211666666676692,0.0025000000000025002,0.23398336909871237,True,True,True,True,0.24069503576539156
0.99,1.15,0.56,2.5271263500000003e-05,0.24359,1.4102302631578946e-10,0.0,1.4102302631578946e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.4102302631578946e-10,0.0,1.4102302631578946e-10,0.004211666666676692,0.0025000000000025002,0.5511513157894733,True,True,True,True,0.5578629824561525
0.99,1.15,0.58,2.5271263500000003e-05,0.24359,1.390274174528302e-10,0.0,1.390274174528302e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.390274174528302e-10,0.0,1.390274174528302e-10,0.004211666666676692,0.0025000000000025002,0.45137087264151,True,True,True,True,0.4580825393081892
0.99,1.15,0.6,2.5271263500000003e-05,0.24359,1.370875e-10,0.0,1.370875e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.370875e-10,0.0,1.370875e-10,0.004211666666676692,0.0025000000000025002,0.35437500000000016,True,True,True,True,0.3610866666666794
0.99,1.15,0.62,2.5271263500000003e-05,0.24359,1.3520097477064219e-10,0.0,1.3520097477064219e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3520097477064219e-10,0.0,1.3520097477064219e-10,0.004211666666676692,0.0025000000000025002,0.2600487385321098,True,True,True,True,0.266760405198789
0.99,1.15,0.64,2.5271263500000003e-05,0.24359,1.3336566742081448e-10,0.0,1.3336566742081448e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3336566742081448e-10,0.0,1.3336566742081448e-10,0.004211666666676692,0.0025000000000025002,0.16828337104072424,True,True,True,True,0.17499503770740343
0.99,1.15,0.66,2.5271263500000003e-05,0.24359,1.315795200892857e-10,0.0,1.315795200892857e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.315795200892857e-10,0.0,1.315795200892857e-10,0.004211666666676692,0.0025000000000025002,0.07897600446428554,True,True,True,True,0.08568767113096473
0.99,1.15,0.68,2.5271263500000003e-05,0.24359,1.298405837004405e-10,0.0,1.298405837004405e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.298405837004405e-10,0.0,1.298405837004405e-10,0.004211666666676692,0.0025000000000025002,0.007970814977973976,True,True,True,True,0.014682481644653168
0.99,1.15,0.7,2.5271263500000003e-05,0.24359,1.281470108695652e-10,0.0,1.281470108695652e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.281470108695652e-10,0.0,1.281470108695652e-10,0.004211666666676692,0.0025000000000025002,0.0926494565217394,True,True,True,True,0.0993611231884186
0.99,1.15,0.72,2.5271263500000003e-05,0.24359,1.2649704935622316e-10,0.0,1.2649704935622316e-10,0.998,0.997,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2649704935622316e-10,0.0,1.2649704935622316e-10,0.004211666666676692,0.0025000000000025002,0.17514753218884163,True,True,True,True,0.18185919885552082
1.0,1.03,0.56,2.527e-05,0.2436,1.3355263157894738e-10,0.0,1.3355263157894738e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3355263157894738e-10,0.0,1.3355263157894738e-10,0.0,0.0,0.17763157894736925,True,True,True,True,0.17763157894736925
1.0,1.03,0.58,2.527e-05,0.2436,1.3166273584905662e-10,0.0,1.3166273584905662e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3166273584905662e-10,0.0,1.3166273584905662e-10,0.0,0.0,0.08313679245283123,True,True,True,True,0.08313679245283123
1.0,1.03,0.6,2.527e-05,0.2436,1.2982558139534886e-10,0.0,1.2982558139534886e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2982558139534886e-10,0.0,1.2982558139534886e-10,0.0,0.0,0.008720930232556457,True,True,True,True,0.008720930232556457
1.0,1.03,0.62,2.527e-05,0.2436,1.280389908256881e-10,0.0,1.280389908256881e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.280389908256881e-10,0.0,1.280389908256881e-10,0.0,0.0,0.09805045871559466,True,True,True,True,0.09805045871559466
1.0,1.03,0.64,2.527e-05,0.2436,1.2630090497737557e-10,0.0,1.2630090497737557e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2630090497737557e-10,0.0,1.2630090497737557e-10,0.0,0.0,0.18495475113122112,True,True,True,True,0.18495475113122112
1.0,1.03,0.66,2.527e-05,0.2436,1.24609375e-10,0.0,1.24609375e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.24609375e-10,0.0,1.24609375e-10,0.0,0.0,0.26953124999999933,True,True,True,True,0.26953124999999933
1.0,1.03,0.68,2.527e-05,0.2436,1.2296255506607931e-10,0.0,1.2296255506607931e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2296255506607931e-10,0.0,1.2296255506607931e-10,0.0,0.0,0.3518722466960339,True,True,True,True,0.3518722466960339
1.0,1.03,0.7,2.527e-05,0.2436,1.2135869565217394e-10,0.0,1.2135869565217394e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2135869565217394e-10,0.0,1.2135869565217394e-10,0.0,0.0,0.4320652173913024,True,True,True,True,0.4320652173913024
1.0,1.03,0.72,2.527e-05,0.2436,1.197961373390558e-10,0.0,1.197961373390558e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.197961373390558e-10,0.0,1.197961373390558e-10,0.0,0.0,0.5101931330472094,True,True,True,True,0.5101931330472094
1.0,1.05,0.56,2.527e-05,0.2436,1.3486842105263155e-10,0.0,1.3486842105263155e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3486842105263155e-10,0.0,1.3486842105263155e-10,0.0,0.0,0.2434210526315778,True,True,True,True,0.2434210526315778
1.0,1.05,0.58,2.527e-05,0.2436,1.3295990566037736e-10,0.0,1.3295990566037736e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3295990566037736e-10,0.0,1.3295990566037736e-10,0.0,0.0,0.1479952830188683,True,True,True,True,0.1479952830188683
1.0,1.05,0.6,2.527e-05,0.2436,1.311046511627907e-10,0.0,1.311046511627907e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.311046511627907e-10,0.0,1.311046511627907e-10,0.0,0.0,0.055232558139534996,True,True,True,True,0.055232558139534996
1.0,1.05,0.62,2.527e-05,0.2436,1.293004587155963e-10,0.0,1.293004587155963e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.293004587155963e-10,0.0,1.293004587155963e-10,0.0,0.0,0.03497706422018445,True,True,True,True,0.03497706422018445
1.0,1.05,0.64,2.527e-05,0.2436,1.2754524886877827e-10,0.0,1.2754524886877827e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2754524886877827e-10,0.0,1.2754524886877827e-10,0.0,0.0,0.12273755656108602,True,True,True,True,0.12273755656108602
1.0,1.05,0.66,2.527e-05,0.2436,1.2583705357142854e-10,0.0,1.2583705357142854e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2583705357142854e-10,0.0,1.2583705357142854e-10,0.0,0.0,0.20814732142857242,True,True,True,True,0.20814732142857242
1.0,1.05,0.68,2.527e-05,0.2436,1.2417400881057267e-10,0.0,1.2417400881057267e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2417400881057267e-10,0.0,1.2417400881057267e-10,0.0,0.0,0.29129955947136604,True,True,True,True,0.29129955947136604
1.0,1.05,0.7,2.527e-05,0.2436,1.2255434782608694e-10,0.0,1.2255434782608694e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2255434782608694e-10,0.0,1.2255434782608694e-10,0.0,0.0,0.3722826086956526,True,True,True,True,0.3722826086956526
1.0,1.05,0.72,2.527e-05,0.2436,1.209763948497854e-10,0.0,1.209763948497854e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.209763948497854e-10,0.0,1.209763948497854e-10,0.0,0.0,0.4511802575107298,True,True,True,True,0.4511802575107298
1.0,1.07,0.56,2.527e-05,0.2436,1.361842105263158e-10,0.0,1.361842105263158e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.361842105263158e-10,0.0,1.361842105263158e-10,0.0,0.0,0.3092105263157902,True,True,True,True,0.3092105263157902
1.0,1.07,0.58,2.527e-05,0.2436,1.3425707547169812e-10,0.0,1.3425707547169812e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3425707547169812e-10,0.0,1.3425707547169812e-10,0.0,0.0,0.21285377358490667,True,True,True,True,0.21285377358490667
1.0,1.07,0.6,2.527e-05,0.2436,1.3238372093023257e-10,0.0,1.3238372093023257e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3238372093023257e-10,0.0,1.3238372093023257e-10,0.0,0.0,0.11918604651162903,True,True,True,True,0.11918604651162903
1.0,1.07,0.62,2.527e-05,0.2436,1.305619266055046e-10,0.0,1.305619266055046e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.305619266055046e-10,0.0,1.305619266055046e-10,0.0,0.0,0.028096330275230934,True,True,True,True,0.028096330275230934
1.0,1.07,0.64,2.527e-05,0.2436,1.28789592760181e-10,0.0,1.28789592760181e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.28789592760181e-10,0.0,1.28789592760181e-10,0.0,0.0,0.060520361990949616,True,True,True,True,0.060520361990949616
1.0,1.07,0.66,2.527e-05,0.2436,1.2706473214285716e-10,0.0,1.2706473214285716e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2706473214285716e-10,0.0,1.2706473214285716e-10,0.0,0.0,0.14676339285714163,True,True,True,True,0.14676339285714163
1.0,1.07,0.68,2.527e-05,0.2436,1.2538546255506608e-10,0.0,1.2538546255506608e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2538546255506608e-10,0.0,1.2538546255506608e-10,0.0,0.0,0.23072687224669555,True,True,True,True,0.23072687224669555
1.0,1.07,0.7,2.527e-05,0.2436,1.2375e-10,0.0,1.2375e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2375e-10,0.0,1.2375e-10,0.0,0.0,0.31249999999999895,True,True,True,True,0.31249999999999895
1.0,1.07,0.72,2.527e-05,0.2436,1.2215665236051504e-10,0.0,1.2215665236051504e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2215665236051504e-10,0.0,1.2215665236051504e-10,0.0,0.0,0.3921673819742476,True,True,True,True,0.3921673819742476
1.0,1.09,0.56,2.527e-05,0.2436,1.3749999999999996e-10,0.0,1.3749999999999996e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3749999999999996e-10,0.0,1.3749999999999996e-10,0.0,0.0,0.3749999999999987,True,True,True,True,0.3749999999999987
1.0,1.09,0.58,2.527e-05,0.2436,1.3555424528301887e-10,0.0,1.3555424528301887e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3555424528301887e-10,0.0,1.3555424528301887e-10,0.0,0.0,0.27771226415094374,True,True,True,True,0.27771226415094374
1.0,1.09,0.6,2.527e-05,0.2436,1.336627906976744e-10,0.0,1.336627906976744e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.336627906976744e-10,0.0,1.336627906976744e-10,0.0,0.0,0.18313953488372048,True,True,True,True,0.18313953488372048
1.0,1.09,0.62,2.527e-05,0.2436,1.3182339449541284e-10,0.0,1.3182339449541284e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3182339449541284e-10,0.0,1.3182339449541284e-10,0.0,0.0,0.09116972477064243,True,True,True,True,0.09116972477064243
1.0,1.09,0.64,2.527e-05,0.2436,1.300339366515837e-10,0.0,1.300339366515837e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.300339366515837e-10,0.0,1.300339366515837e-10,0.0,0.0,0.0016968325791854911,True,True,True,True,0.0016968325791854911
1.0,1.09,0.66,2.527e-05,0.2436,1.282924107142857e-10,0.0,1.282924107142857e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.282924107142857e-10,0.0,1.282924107142857e-10,0.0,0.0,0.08537946428571472,True,True,True,True,0.08537946428571472
1.0,1.09,0.68,2.527e-05,0.2436,1.2659691629955946e-10,0.0,1.2659691629955946e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2659691629955946e-10,0.0,1.2659691629955946e-10,0.0,0.0,0.1701541850220264,True,True,True,True,0.1701541850220264
1.0,1.09,0.7,2.527e-05,0.2436,1.2494565217391303e-10,0.0,1.2494565217391303e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2494565217391303e-10,0.0,1.2494565217391303e-10,0.0,0.0,0.2527173913043479,True,True,True,True,0.2527173913043479
1.0,1.09,0.72,2.527e-05,0.2436,1.2333690987124463e-10,0.0,1.2333690987124463e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2333690987124463e-10,0.0,1.2333690987124463e-10,0.0,0.0,0.333154506437768,True,True,True,True,0.333154506437768
1.0,1.11,0.56,2.527e-05,0.2436,1.388157894736842e-10,0.0,1.388157894736842e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.388157894736842e-10,0.0,1.388157894736842e-10,0.0,0.0,0.4407894736842111,True,True,True,True,0.4407894736842111
1.0,1.11,0.58,2.527e-05,0.2436,1.3685141509433963e-10,0.0,1.3685141509433963e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3685141509433963e-10,0.0,1.3685141509433963e-10,0.0,0.0,0.3425707547169821,True,True,True,True,0.3425707547169821
1.0,1.11,0.6,2.527e-05,0.2436,1.349418604651163e-10,0.0,1.349418604651163e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.349418604651163e-10,0.0,1.349418604651163e-10,0.0,0.0,0.2470930232558158,True,True,True,True,0.2470930232558158
1.0,1.11,0.62,2.527e-05,0.2436,1.3308486238532112e-10,0.0,1.3308486238532112e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3308486238532112e-10,0.0,1.3308486238532112e-10,0.0,0.0,0.15424311926605652,True,True,True,True,0.15424311926605652
1.0,1.11,0.64,2.527e-05,0.2436,1.3127828054298645e-10,0.0,1.3127828054298645e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3127828054298645e-10,0.0,1.3127828054298645e-10,0.0,0.0,0.06391402714932319,True,True,True,True,0.06391402714932319
1.0,1.11,0.66,2.527e-05,0.2436,1.295200892857143e-10,0.0,1.295200892857143e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.295200892857143e-10,0.0,1.295200892857143e-10,0.0,0.0,0.023995535714283936,True,True,True,True,0.023995535714283936
1.0,1.11,0.68,2.527e-05,0.2436,1.2780837004405287e-10,0.0,1.2780837004405287e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2780837004405287e-10,0.0,1.2780837004405287e-10,0.0,0.0,0.10958149779735593,True,True,True,True,0.10958149779735593
1.0,1.11,0.7,2.527e-05,0.2436,1.261413043478261e-10,0.0,1.261413043478261e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.261413043478261e-10,0.0,1.261413043478261e-10,0.0,0.0,0.1929347826086942,True,True,True,True,0.1929347826086942
1.0,1.11,0.72,2.527e-05,0.2436,1.2451716738197427e-10,0.0,1.2451716738197427e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2451716738197427e-10,0.0,1.2451716738197427e-10,0.0,0.0,0.27414163090128585,True,True,True,True,0.27414163090128585
1.0,1.13,0.56,2.527e-05,0.2436,1.4013157894736838e-10,0.0,1.4013157894736838e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.4013157894736838e-10,0.0,1.4013157894736838e-10,0.0,0.0,0.5065789473684197,True,True,True,True,0.5065789473684197
1.0,1.13,0.58,2.527e-05,0.2436,1.3814858490566035e-10,0.0,1.3814858490566035e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3814858490566035e-10,0.0,1.3814858490566035e-10,0.0,0.0,0.40742924528301794,True,True,True,True,0.40742924528301794
1.0,1.13,0.6,2.527e-05,0.2436,1.362209302325581e-10,0.0,1.362209302325581e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.362209302325581e-10,0.0,1.362209302325581e-10,0.0,0.0,0.311046511627906,True,True,True,True,0.311046511627906
1.0,1.13,0.62,2.527e-05,0.2436,1.3434633027522933e-10,0.0,1.3434633027522933e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3434633027522933e-10,0.0,1.3434633027522933e-10,0.0,0.0,0.21731651376146674,True,True,True,True,0.21731651376146674
1.0,1.13,0.64,2.527e-05,0.2436,1.325226244343891e-10,0.0,1.325226244343891e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.325226244343891e-10,0.0,1.325226244343891e-10,0.0,0.0,0.1261312217194557,True,True,True,True,0.1261312217194557
1.0,1.13,0.66,2.527e-05,0.2436,1.3074776785714282e-10,0.0,1.3074776785714282e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3074776785714282e-10,0.0,1.3074776785714282e-10,0.0,0.0,0.037388392857141683,True,True,True,True,0.037388392857141683
1.0,1.13,0.68,2.527e-05,0.2436,1.2901982378854623e-10,0.0,1.2901982378854623e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2901982378854623e-10,0.0,1.2901982378854623e-10,0.0,0.0,0.04900881057268805,True,True,True,True,0.04900881057268805
1.0,1.13,0.7,2.527e-05,0.2436,1.2733695652173913e-10,0.0,1.2733695652173913e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2733695652173913e-10,0.0,1.2733695652173913e-10,0.0,0.0,0.13315217391304313,True,True,True,True,0.13315217391304313
1.0,1.13,0.72,2.527e-05,0.2436,1.2569742489270384e-10,0.0,1.2569742489270384e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2569742489270384e-10,0.0,1.2569742489270384e-10,0.0,0.0,0.21512875536480755,True,True,True,True,0.21512875536480755
1.0,1.15,0.56,2.527e-05,0.2436,1.414473684210526e-10,0.0,1.414473684210526e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.414473684210526e-10,0.0,1.414473684210526e-10,0.0,0.0,0.5723684210526307,True,True,True,True,0.5723684210526307
1.0,1.15,0.58,2.527e-05,0.2436,1.3944575471698112e-10,0.0,1.3944575471698112e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3944575471698112e-10,0.0,1.3944575471698112e-10,0.0,0.0,0.47228773584905626,True,True,True,True,0.47228773584905626
1.0,1.15,0.6,2.527e-05,0.2436,1.375e-10,0.0,1.375e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.375e-10,0.0,1.375e-10,0.0,0.0,0.375,True,True,True,True,0.375
1.0,1.15,0.62,2.527e-05,0.2436,1.3560779816513758e-10,0.0,1.3560779816513758e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3560779816513758e-10,0.0,1.3560779816513758e-10,0.0,0.0,0.28038990825687954,True,True,True,True,0.28038990825687954
1.0,1.15,0.64,2.527e-05,0.2436,1.3376696832579183e-10,0.0,1.3376696832579183e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3376696832579183e-10,0.0,1.3376696832579183e-10,0.0,0.0,0.18834841628959212,True,True,True,True,0.18834841628959212
1.0,1.15,0.66,2.527e-05,0.2436,1.3197544642857141e-10,0.0,1.3197544642857141e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3197544642857141e-10,0.0,1.3197544642857141e-10,0.0,0.0,0.09877232142857117,True,True,True,True,0.09877232142857117
1.0,1.15,0.68,2.527e-05,0.2436,1.3023127753303961e-10,0.0,1.3023127753303961e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3023127753303961e-10,0.0,1.3023127753303961e-10,0.0,0.0,0.01156387665198112,True,True,True,True,0.01156387665198112
1.0,1.15,0.7,2.527e-05,0.2436,1.2853260869565215e-10,0.0,1.2853260869565215e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2853260869565215e-10,0.0,1.2853260869565215e-10,0.0,0.0,0.07336956521739206,True,True,True,True,0.07336956521739206
1.0,1.15,0.72,2.527e-05,0.2436,1.2687768240343346e-10,0.0,1.2687768240343346e-10,1.0,1.0,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2687768240343346e-10,0.0,1.2687768240343346e-10,0.0,0.0,0.15611587982832667,True,True,True,True,0.15611587982832667
1.01,1.03,0.56,2.52687365e-05,0.24361000000000002,1.3395328947368422e-10,0.0,1.3395328947368422e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3395328947368422e-10,0.0,1.3395328947368422e-10,0.004211666666665398,0.0025000000000025002,0.1976644736842115,True,True,True,True,0.2043761403508794
1.01,1.03,0.58,2.52687365e-05,0.24361000000000002,1.320577240566038e-10,0.0,1.320577240566038e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.320577240566038e-10,0.0,1.320577240566038e-10,0.004211666666665398,0.0025000000000025002,0.10288620283019048,True,True,True,True,0.10959786949685837
1.01,1.03,0.6,2.52687365e-05,0.24361000000000002,1.3021505813953492e-10,0.0,1.3021505813953492e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3021505813953492e-10,0.0,1.3021505813953492e-10,0.004211666666665398,0.0025000000000025002,0.0107529069767465,True,True,True,True,0.0174645736434144
1.01,1.03,0.62,2.52687365e-05,0.24361000000000002,1.2842310779816516e-10,0.0,1.2842310779816516e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2842310779816516e-10,0.0,1.2842310779816516e-10,0.004211666666665398,0.0025000000000025002,0.0788446100917417,True,True,True,True,0.08555627675840959
1.01,1.03,0.64,2.52687365e-05,0.24361000000000002,1.2667980769230772e-10,0.0,1.2667980769230772e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2667980769230772e-10,0.0,1.2667980769230772e-10,0.004211666666665398,0.0025000000000025002,0.16600961538461342,True,True,True,True,0.17272128205128132
1.01,1.03,0.66,2.52687365e-05,0.24361000000000002,1.2498320312500003e-10,0.0,1.2498320312500003e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2498320312500003e-10,0.0,1.2498320312500003e-10,0.004211666666665398,0.0025000000000025002,0.250839843749998,True,True,True,True,0.2575515104166659
1.01,1.03,0.68,2.52687365e-05,0.24361000000000002,1.2333144273127755e-10,0.0,1.2333144273127755e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2333144273127755e-10,0.0,1.2333144273127755e-10,0.004211666666665398,0.0025000000000025002,0.3334278634361223,True,True,True,True,0.3401395301027902
1.01,1.03,0.7,2.52687365e-05,0.24361000000000002,1.2172277173913047e-10,0.0,1.2172277173913047e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2172277173913047e-10,0.0,1.2172277173913047e-10,0.004211666666665398,0.0025000000000025002,0.4138614130434763,True,True,True,True,0.4205730797101442
1.01,1.03,0.72,2.52687365e-05,0.24361000000000002,1.20155525751073e-10,0.0,1.20155525751073e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.20155525751073e-10,0.0,1.20155525751073e-10,0.004211666666665398,0.0025000000000025002,0.49222371244635016,True,True,True,True,0.49893537911301805
1.01,1.05,0.56,2.52687365e-05,0.24361000000000002,1.3527302631578948e-10,0.0,1.3527302631578948e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3527302631578948e-10,0.0,1.3527302631578948e-10,0.004211666666665398,0.0025000000000025002,0.2636513157894743,True,True,True,True,0.2703629824561422
1.01,1.05,0.58,2.52687365e-05,0.24361000000000002,1.333587853773585e-10,0.0,1.333587853773585e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.333587853773585e-10,0.0,1.333587853773585e-10,0.004211666666665398,0.0025000000000025002,0.16793926886792604,True,True,True,True,0.17465093553459393
1.01,1.05,0.6,2.52687365e-05,0.24361000000000002,1.3149796511627907e-10,0.0,1.3149796511627907e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.3149796511627907e-10,0.0,1.3149796511627907e-10,0.004211666666665398,0.0025000000000025002,0.07489825581395411,True,True,True,True,0.081609922480622
1.01,1.05,0.62,2.52687365e-05,0.24361000000000002,1.2968836009174312e-10,0.0,1.2968836009174312e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2968836009174312e-10,0.0,1.2968836009174312e-10,0.004211666666665398,0.0025000000000025002,0.015581995412843422,True,True,True,True,0.02229366207951132
1.01,1.05,0.64,2.52687365e-05,0.24361000000000002,1.2792788461538462e-10,0.0,1.2792788461538462e-10,1.002,1.0030000000000001,True,True,True,S_proxy_obs,8.0,0.0,0.9592377960216338,1.2792788461538462e-10,0.0,1.2792788461538462e-10,0.004211666666665398,0.0025000000000025002,0.1036057692307685,True,True,True,True,0.1103174358974364
