phi_probe_cycles_down,P_down_fit,phi_probe_cycles_up,P_up_fit
1.060406015037594,0.5000002615733531,0.810406015037594,0.4999997384266469
1.062912280701754,0.5000002354523663,0.8129122807017544,0.4999997645476337
1.065418546365915,0.5000002133849079,0.8154185463659147,0.4999997866150921
1.067924812030075,0.5000001947232506,0.8179248120300753,0.4999998052767494
1.070431077694236,0.500000178938921,0.8204310776942356,0.499999821061079
1.072937343358396,0.5000001656003012,0.8229373433583962,0.4999998343996988
1.075443609022557,0.5000001543547878,0.8254436090225565,0.4999998456452122
1.077949874686717,0.5000001449145702,0.8279498746867169,0.4999998550854298
1.080456140350877,0.5000001370453016,0.8304561403508772,0.4999998629546984
1.082962406015038,0.500000130557086,0.8329624060150376,0.499999869442914
1.085468671679198,0.500000125297336,0.8354686716791979,0.499999874702664
1.087974937343358,0.5000001211451495,0.8379749373433585,0.4999998788548505
1.090481203007519,0.5000001180069384,0.8404812030075188,0.4999998819930616
1.092987468671679,0.5000001158130987,0.8429874686716792,0.4999998841869013
1.09549373433584,0.5000001145155675,0.8454937343358397,0.4999998854844325
1.098,0.5000001140861539,0.8480000000000001,0.4999998859138461
